investimento_fsa,coproducao,fomento_indireto,publico_total,qtd_sessoes,dias_cartaz,renda_total,independente,cat_duracao,animacao,documentario,ficcao,variedades,videomusical
True,False,True,154238.0,2384.0,146.0,2227284.34,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,2722.0,201.0,63.0,30432.99,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,2237776.0,11463.0,109.0,24827669.51,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,92246.0,1287.0,84.0,998440.05,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,9.0,2.0,2.0,179.46,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,491.0,16.0,16.0,9790.54,True,CURTA METRAGEM,True,False,False,False,False
False,False,False,200.0,38.0,38.0,3988.0000000000005,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,True,390.0,34.0,25.0,2776.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,11532.0,577.0,90.0,132702.4,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,22864.0,458.0,130.0,223420.21,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,13324.0,651.0,76.0,152694.21,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,8308.0,634.0,120.0,95432.86,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,3293.0,296.0,118.0,34977.07,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,80335.0,2348.0,21.0,1026924.65,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,3225.0,139.0,108.0,64306.50000000001,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,True,13028.0,582.0,70.0,168756.54,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,4276.0,381.0,87.0,53735.87,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,175.0,85.0,19.0,1942.42,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,5513.0,307.0,62.0,69936.81,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,1892337.0,9183.0,105.0,22614310.17,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,1048.0,76.0,25.0,12157.17,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,1793239.0,9801.0,132.0,21750981.39,True,LONGA METRAGEM,False,False,True,False,False
False,True,True,312.0,27.0,16.0,3913.0,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,2319.0,130.0,32.0,24888.74,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,58.0,8.0,8.0,766.3,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,3119.0,167.0,39.0,43810.37,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,269.0,26.0,26.0,1545.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,1461.0,102.0,34.0,13035.68,True,LONGA METRAGEM,False,False,True,False,False
False,True,True,306.0,31.0,19.0,3458.0,True,LONGA METRAGEM,False,True,False,False,False
True,True,True,133086.0,1149.0,163.0,1728214.85,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,11208.0,557.0,42.0,147516.61,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,970.0,19.0,19.0,4875.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,98990.0,3448.0,77.0,1239716.0,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,3567.0,246.0,86.0,45020.9,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,1776579.0,8806.0,182.0,20732500.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,10044.0,350.0,46.0,122453.05,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,1703.0,196.0,56.0,21221.91,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,156.0,15.0,15.0,3110.6400000000003,True,MÉDIA METRAGEM,False,False,True,False,False
False,False,True,7434.0,531.0,74.0,94240.62,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,1249.0,120.0,28.0,17330.87,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,178.0,25.0,22.0,1486.0,False,LONGA METRAGEM,False,True,False,False,False
False,False,False,2288.0,211.0,77.0,29250.81,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,366.0,29.0,8.0,4156.0,False,LONGA METRAGEM,False,False,True,False,False
False,False,True,1699.0,61.0,21.0,22981.07,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,567.0,41.0,8.0,6306.56,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,1350.0,71.0,22.0,6431.57,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,14892.0,476.0,74.0,193057.4,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,1676.0,238.0,42.0,21160.31,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,777699.0,7369.0,70.0,10266056.05,True,LONGA METRAGEM,False,False,True,False,False
False,True,True,259283.0,4610.0,78.0,3040946.35,False,LONGA METRAGEM,False,False,True,False,False
True,False,True,21783.0,953.0,72.0,286907.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,602.0,92.0,27.0,8333.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,1228.0,43.0,29.0,9300.880000000001,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,146.0,34.0,21.0,2205.35,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,4184.0,332.0,51.0,59021.39,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,3449.0,275.0,70.0,37026.66,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,3667.0,252.0,56.0,37165.79,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,2462.0,120.0,28.0,14091.52,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,8109.0,494.0,104.0,90138.42,True,LONGA METRAGEM,False,False,True,False,False
False,True,True,538.0,60.0,13.0,6555.01,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,1258720.0,8635.0,105.0,14756458.84,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,1912.0,127.0,72.0,15350.15,False,LONGA METRAGEM,False,True,False,False,False
False,True,True,162.0,20.0,7.0,2424.19,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,169.0,5.0,5.0,1328.08,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,1372.0,114.0,63.0,17486.66,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,969.0,101.0,14.0,13780.08,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,2929.0,217.0,42.0,34047.56,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,107590.0,2827.0,70.0,1427955.29,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,3479.0,231.0,86.0,37168.66,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,8581.0,421.0,21.0,110064.97,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,157.0,48.0,30.0,1156.0,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,1472.0,135.0,42.0,12119.59,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,1001.0,152.0,33.0,17409.62,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,1961.0,166.0,50.0,16925.19,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,153.0,27.0,27.0,2161.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,91.0,17.0,17.0,723.0,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,2380.0,136.0,13.0,33137.07,True,LONGA METRAGEM,True,False,False,False,False
False,False,False,43.0,1.0,1.0,1137.5,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,382.0,101.0,28.0,5223.19,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,723.0,47.0,35.0,14416.62,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,False,505.0,52.0,37.0,5949.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,6655.0,140.0,29.0,97221.51,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,3335670.0,16477.0,148.0,42263286.12,True,LONGA METRAGEM,False,False,True,False,False
False,True,True,4030.0,207.0,60.0,53501.93,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,1217.0,80.0,17.0,16102.63,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,545829.0,7607.0,47.0,6940418.06,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,2152.0,110.0,23.0,32770.33,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,11528.0,257.0,63.0,149805.59,True,LONGA METRAGEM,False,False,True,False,False
False,True,True,34781.0,766.0,98.0,410465.34,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,2432.0,182.0,37.0,16899.8,True,LONGA METRAGEM,False,False,True,False,False
True,True,False,706.0,57.0,32.0,6038.23,True,LONGA METRAGEM,True,False,False,False,False
False,False,True,13849.0,496.0,94.0,192329.74,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,809.0,100.0,63.0,8280.5,True,LONGA METRAGEM,False,True,False,False,False
True,True,True,4854.0,202.0,57.0,66952.18,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,2404.0,236.0,48.0,34189.81,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,347.0,2.0,1.0,4070.47,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,2537628.0,22181.0,192.0,27221239.28,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,126908.0,1397.0,135.0,1911070.8,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,0.0,1.0,1.0,0.0,True,CURTA METRAGEM,False,True,False,False,False
False,False,True,1149.0,65.0,35.0,11667.67,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,948.0,132.0,28.0,12223.5,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,0.0,3.0,3.0,0.0,True,CURTA METRAGEM,False,False,True,False,False
False,False,False,523.0,30.0,19.0,6695.92,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,7040.0,268.0,67.0,97644.47,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,75133.0,1020.0,175.0,952434.35,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,716.0,89.0,22.0,7772.36,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,61.0,1.0,1.0,1216.3400000000001,True,MÉDIA METRAGEM,False,True,False,False,False
True,False,True,21768.0,1404.0,35.0,282661.93,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,164589.0,4621.0,67.0,1982583.38,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,1809.0,188.0,41.0,21657.66,True,LONGA METRAGEM,False,True,False,False,False
True,True,True,29925.0,1090.0,31.0,421006.83,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,2290.0,203.0,75.0,26107.01,True,LONGA METRAGEM,False,False,True,False,False
True,False,False,2096.0,94.0,40.0,30777.17,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,131220.0,3800.0,29.0,1654741.76,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,438782.0,5901.0,35.0,5738814.7,True,LONGA METRAGEM,False,False,True,False,False
False,True,True,3834.0,148.0,59.0,40132.9,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,199.0,36.0,36.0,3968.0600000000004,True,MÉDIA METRAGEM,False,False,True,False,False
False,False,False,4503.0,95.0,84.0,39724.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,1193.0,173.0,54.0,14813.44,True,LONGA METRAGEM,False,False,True,False,False
False,True,False,392.0,42.0,24.0,3129.49,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,478.0,70.0,48.0,6344.44,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,150.0,17.0,16.0,1180.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,18.0,8.0,8.0,282.73,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,7680.0,147.0,74.0,114746.33,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,1906.0,98.0,98.0,38005.64,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,False,1214.0,48.0,48.0,24207.16,True,CURTA METRAGEM,False,False,True,False,False
False,False,True,634.0,85.0,28.0,6574.2,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,33.0,5.0,5.0,658.0200000000001,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,True,6689.0,302.0,63.0,74647.54,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,335.0,28.0,28.0,6679.900000000001,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,948542.0,13773.0,118.0,12186625.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,10332.0,148.0,30.0,210134.28,False,LONGA METRAGEM,False,True,False,False,False
True,False,False,2486.0,218.0,34.0,32706.6,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,215.0,25.0,20.0,2488.98,True,LONGA METRAGEM,False,True,False,False,False
True,True,True,9873.0,512.0,60.0,116368.43,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,58176.0,813.0,49.0,758160.42,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,2639935.0,14747.0,161.0,32941689.75,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,19670.0,790.0,25.0,287574.9,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,127.0,13.0,13.0,2042.07,False,LONGA METRAGEM,False,False,True,False,False
False,False,True,11833.0,585.0,37.0,155169.99,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,19.0,2.0,2.0,378.86,True,MÉDIA METRAGEM,False,False,True,False,False
False,False,False,1438.0,119.0,65.0,18085.44,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,158.0,20.0,20.0,3150.52,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,117.0,5.0,5.0,994.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,14415.0,219.0,42.0,287435.10000000003,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,True,14337.0,960.0,44.0,184598.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,1401.0,110.0,50.0,17391.89,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,551.0,12.0,12.0,7112.88,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,7331.0,285.0,85.0,94102.19,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,0.0,2.0,2.0,0.0,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,336.0,44.0,26.0,39.88,True,MÉDIA METRAGEM,False,False,True,False,False
False,False,False,247.0,30.0,12.0,2635.08,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,537.0,129.0,21.0,6467.34,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,1388.0,147.0,69.0,1455.6200000000001,True,MÉDIA METRAGEM,False,True,False,False,False
False,False,True,126841.0,2329.0,25.0,1587433.36,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,348322.0,4574.0,49.0,4392871.68,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,1601.0,178.0,55.0,18044.24,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,2790.0,313.0,58.0,33480.07,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,426.0,16.0,13.0,8494.44,True,CURTA METRAGEM,True,False,False,False,False
False,False,False,789.0,121.0,28.0,7675.75,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,27.0,28.0,14.0,538.38,True,CURTA METRAGEM,True,False,False,False,False
False,False,False,442.0,48.0,35.0,6209.72,True,LONGA METRAGEM,False,True,False,False,False
True,False,False,7153.0,446.0,72.0,89674.13,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,11965.0,69.0,26.0,178508.09,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,16627.0,836.0,57.0,245948.16,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,11163.0,485.0,93.0,102727.36,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,687.0,154.0,33.0,8608.79,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,34566.0,577.0,42.0,477345.14,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,8.0,1.0,1.0,159.52,True,LONGA METRAGEM,False,False,True,False,False
True,True,True,12147.0,670.0,33.0,167481.2,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,807827.0,9254.0,88.0,10017232.88,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,5955.0,195.0,59.0,82195.08,True,LONGA METRAGEM,False,True,False,False,False
True,False,True,4188.0,363.0,61.0,60682.88,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,493590.0,5128.0,160.0,6881297.79,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,377670.0,4762.0,56.0,4979716.42,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,2321.0,179.0,20.0,23670.4,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,1638272.0,11880.0,73.0,21119066.91,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,69.0,7.0,7.0,1375.8600000000001,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,707.0,95.0,69.0,14097.580000000002,True,CURTA METRAGEM,False,False,True,False,False
False,False,False,0.0,1.0,1.0,0.0,True,MÉDIA METRAGEM,False,False,True,False,False
False,False,False,39548.0,1443.0,58.0,514528.72,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,439410.0,7235.0,113.0,5159394.63,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,102.0,21.0,14.0,1493.9,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,5080.0,26.0,10.0,44764.81,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,473.0,62.0,52.0,2936.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,318.0,2.0,2.0,4948.16,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,5519.0,347.0,59.0,73782.88,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,351.0,26.0,26.0,6998.9400000000005,False,MÉDIA METRAGEM,False,True,False,False,False
False,False,False,105.0,14.0,14.0,660.0,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,3023.0,223.0,65.0,36371.93,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,16132.0,426.0,168.0,80640.5,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,25816.0,1238.0,64.0,303608.0,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,4234.0,352.0,64.0,42722.63,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,3307837.0,17151.0,94.0,41803908.21,True,LONGA METRAGEM,False,False,True,False,False
True,False,True,923426.0,8266.0,48.0,12022063.96,True,LONGA METRAGEM,False,False,True,False,False
False,False,False,204.0,31.0,19.0,2919.5,True,LONGA METRAGEM,False,False,True,False,False
False,False,True,10.0,6.0,6.0,199.4,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,1774.0,173.0,25.0,11383.44,True,LONGA METRAGEM,False,True,False,False,False
False,False,False,583.0,42.0,42.0,5888.15,True,LONGA METRAGEM,False,True,False,False,False
False,False,True,606.0,2.0,2.0,7543.39,True,LONGA METRAGEM,False,True,False,False,False
